loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
3864,0,-0.11655171328097937,-0.39024838423292457,-12.411084578129845,-29.229642838356696,-31.89411774414586,-15.194268367343305
3865,0,-0.10939393043388117,-0.3826395790661874,-12.391772441171563,-28.322333935623963,-31.70229876719887,-15.185500138679641
3866,0,-0.1064908361406362,-0.3843489388422724,-12.34059448716129,-27.097389437570044,-31.54011786026692,-15.17244040940142
3867,0,-0.09636895340750062,-0.3742657588277937,-12.287778502060661,-26.226735991916154,-31.424314271524082,-15.542840354937924
3868,0,-0.09297459102772601,-0.36531647025866204,-12.257710242568129,-25.024625748290024,-31.84167847594282,-15.100068042804677
3869,0,-0.09046339266147209,-0.3601130383108217,-12.218516752769492,-24.04074373062197,-31.435195499541027,-15.226668435166106
3870,0,-0.07768258244701252,-0.36529746316078804,-12.184169787155017,-22.828827900262038,-30.673753897335725,-14.99243336984049
3871,0,-0.08040004572685311,-0.35354362592558924,-12.141832803735696,-21.982941150478798,-30.376076520237202,-14.675717601555158
3872,0,-0.07164575926689516,-0.3453335340630938,-12.097972304666571,-21.382292867121024,-30.089050905999226,-14.046957037096599
3873,0,-0.07275599856233086,-0.33519427236645327,-12.058627715857533,-20.924619517684604,-29.60832095616589,-13.770896854146672
3874,0,-0.06575496905535344,-0.34079436177558914,-11.993131363773433,-19.262880279078495,-28.955771005441903,-13.617563912389503
3875,0,-0.05789118908222114,-0.3354456089694557,-11.95266582151296,-18.243542601459026,-28.996893388689266,-13.434371036079424
3876,0,-0.04972949120945781,-0.3256070633532105,-11.887961201695767,-17.969584791875842,-28.299639155637795,-12.966351727728856
3877,0,-0.03961749228078011,-0.3210130855420413,-11.817092400482323,-17.499389164940155,-27.855365850841633,-12.602013762486687
3878,0,-0.04050260349653396,-0.29932985773943815,-11.73215240450857,-16.43490340641239,-27.784381190748956,-12.50636606787043
3879,0,-0.042392923750641416,-0.2993179388866726,-11.668022338887624,-15.465159792791436,-27.541089979050984,-12.370094828127371
3880,0,-0.03528266297674868,-0.2882166141462218,-11.63337282576951,-14.131115349400112,-27.16355169195511,-11.69173772449425
3881,0,-0.027742161540239493,-0.27425170055568915,-11.544904243507288,-13.29820523551643,-26.837417470170138,-11.731801868575252
3882,0,-0.022336560982593456,-0.2590926754764138,-11.489049899341817,-11.909159595566269,-26.556652537530194,-11.328337373874373
3883,0,-0.0043052967275924,-0.25046924182881297,-11.422768917586584,-10.954563558643581,-26.20625141483567,-10.818467192862853
3884,0,-0.00027352571652373547,-0.2425279421067649,-11.34113113448228,-10.765671642688142,-25.657203569997844,-10.686242922977957
3885,0,-0.002302278696975076,-0.23991075746247115,-11.27066635604461,-10.073084224035734,-25.20823412604531,-10.064877516893352
3886,0,0.0004928449860061817,-0.23416842187446707,-11.202060194554436,-8.569042739041652,-24.57847513323779,-9.980734748931443
3887,0,0.00994209692088084,-0.23661435453431282,-11.117309581130332,-7.417632529022024,-23.5484982487458,-9.508454553272038
3888,0,0.016082975711355516,-0.2307588021452041,-11.040768339408482,-6.78545465889152,-22.879202986736217,-9.020917772375594
3889,0,0.028522802262760813,-0.2204031295742309,-10.959572950385509,-5.145136109050513,-22.39179328065999,-8.623162943400656
3890,0,0.03823024621243543,-0.2095037626024929,-10.886693259884586,-3.5684159963079116,-21.74868553458152,-8.09931375508913
3891,0,0.04741715645693295,-0.19370357121675702,-10.80663699754288,-2.1586749906370732,-21.453082782788503,-7.425781082746014
3892,0,0.055784839052817864,-0.18128369472501893,-10.726429235636084,-0.8753309512187923,-20.87275397322221,-6.734226525157815
3893,0,0.06359846288211972,-0.176833956542919,-10.66806359721825,0.07853150410593834,-20.026820350781485,-6.087859653500889
3894,0,0.06671613653713591,-0.16133254032383668,-10.582229241139824,1.1452761934565228,-19.850035059492296,-5.524461624589515
3895,0,0.07877988762923706,-0.15034008189945375,-10.506429158088354,2.0475890316678362,-19.461424817854816,-5.158636748072692
3896,0,0.08751984658748642,-0.15037592090433932,-10.387395596000944,2.4891805477527704,-19.213181863970007,-4.441642756982813
3897,0,0.08707523682594011,-0.14879672779355615,-10.314756720842388,3.2124026259701655,-18.43984803399959,-3.8526792066687396
3898,0,0.09383213263634449,-0.1373012481547057,-10.235163402147524,4.195524830311983,-17.54529159209052,-3.183156611298326
3899,0,0.10343455148666235,-0.11885768497274253,-10.138956399769697,5.011698505009207,-16.986757914245768,-2.3672073057639387
3900,0,0.11429861423400334,-0.10659221225326687,-10.069951002263297,5.994178630564998,-15.931947100545056,-1.927925958022475
3901,0,0.11951278355832419,-0.09307777854743077,-9.988183629901215,7.086173230814063,-15.36168156790188,-1.333360531727549
